790	4	1[[4]]
800	4	1[[4]]
810	4	1[[4]]
820	4	1[[4]]
830	4	1[[4]]
840	4	1[[4]]
850	4	1[[4]]
860	4	1[[4]]
870	4	1[[4]]
0	5	1[[5]]
10	5	1[[5]]
20	5	1[[5]]
30	5	1[[5]]
40	5	1[[5]]
50	5	1[[5]]
60	5	1[[5]]
70	5	1[[5]]
80	5	1[[5]]
90	5	1[[5]]
100	5	1[[5]]
110	5	1[[5]]
120	5	1[[5]]
130	5	1[[5]]
140	5	1[[5]]
150	5	1[[5]]
160	5	1[[5]]
170	5	1[[5]]
180	5	1[[5]]
190	5	1[[5]]
200	5	1[[5]]
210	5	1[[5]]
220	5	1[[5]]
230	5	1[[5]]
240	5	1[[5]]
250	5	1[[5]]
260	5	1[[5]]
270	5	1[[5]]
280	5	1[[5]]
290	5	1[[5]]
300	5	1[[5]]
310	5	1[[5]]
320	5	1[[5]]
330	5	1[[5]]
340	5	1[[5]]
350	5	1[[5]]
360	5	1[[5]]
370	5	1[[5]]
380	5	1[[5]]
390	5	1[[5]]
400	5	1[[5]]
410	5	1[[5]]
420	5	1[[5]]
430	5	1[[5]]
440	5	1[[5]]
450	5	1[[5]]
460	5	1[[5]]
470	5	1[[5]]
480	5	1[[5]]
490	5	1[[5]]
500	5	1[[5]]
510	5	1[[5]]
520	5	1[[5]]
530	5	1[[5]]
540	5	1[[5]]
550	5	1[[5]]
560	5	1[[5]]
570	5	1[[5]]
580	5	1[[5]]
590	5	1[[5]]
600	5	1[[5]]
610	5	1[[5]]
620	5	1[[5]]
630	5	1[[5]]
640	5	1[[5]]
650	5	1[[5]]
660	5	1[[5]]
670	5	1[[5]]
680	5	1[[5]]
690	5	1[[5]]
700	5	1[[5]]
710	5	1[[5]]
720	5	1[[5]]
730	5	1[[5]]
740	5	1[[5]]
750	5	1[[5]]
760	5	1[[5]]
770	5	1[[5]]
780	5	1[[5]]
790	5	1[[5]]
800	5	1[[5]]
810	5	1[[5]]
820	5	1[[5]]
830	5	1[[5]]
840	5	1[[5]]
850	5	1[[5]]
860	5	1[[5]]
870	5	1[[5]]
0	6	1[[6]]
10	6	1[[6]]
20	6	1[[6]]
30	6	1[[6]]
40	6	1[[6]]
50	6	1[[6]]
60	6	1[[6]]
70	6	1[[6]]
80	6	1[[6]]
90	6	1[[6]]
100	6	1[[6]]
110	6	1[[6]]
120	6	1[[6]]
130	6	1[[6]]
140	6	1[[6]]
150	6	1[[6]]
160	6	1[[6]]
170	6	1[[6]]
180	6	1[[6]]
190	6	1[[6]]
200	6	1[[6]]
210	6	1[[6]]
220	6	1[[6]]
230	6	1[[6]]
240	6	1[[6]]
250	6	1[[6]]
260	6	1[[6]]
270	6	1[[6]]
280	6	1[[6]]
290	6	1[[6]]
300	6	1[[6]]
310	6	1[[6]]
320	6	1[[6]]
330	6	1[[6]]
340	6	1[[6]]
350	6	1[[6]]
360	6	1[[6]]
370	6	1[[6]]
380	6	1[[6]]
390	6	1[[6]]
400	6	1[[6]]
410	6	1[[6]]
420	6	1[[6]]
430	6	1[[6]]
440	6	1[[6]]
450	6	1[[6]]
460	6	1[[6]]
470	6	1[[6]]
480	6	1[[6]]
490	6	1[[6]]
500	6	1[[6]]
510	6	1[[6]]
520	6	1[[6]]
530	6	1[[6]]
540	6	1[[6]]
550	6	1[[6]]
560	6	1[[6]]
570	6	1[[6]]
580	6	1[[6]]
590	6	1[[6]]
600	6	1[[6]]
610	6	1[[6]]
620	6	1[[6]]
630	6	1[[6]]
640	6	1[[6]]
650	6	1[[6]]
660	6	1[[6]]
670	6	1[[6]]
680	6	1[[6]]
690	6	1[[6]]
700	6	1[[6]]
710	6	1[[6]]
720	6	1[[6]]
730	6	1[[6]]
740	6	1[[6]]
750	6	1[[6]]
760	6	1[[6]]
770	6	1[[6]]
780	6	1[[6]]
790	6	1[[6]]
800	6	1[[6]]
810	6	1[[6]]
820	6	1[[6]]
830	6	1[[6]]
840	6	1[[6]]
850	6	1[[6]]
860	6	1[[6]]
870	6	1[[6]]
0	7	1[[7]]
10	7	1[[7]]
20	7	1[[7]]
30	7	1[[7]]
40	7	1[[7]]
50	7	1[[7]]
60	7	1[[7]]
70	7	1[[7]]
80	7	1[[7]]
90	7	1[[7]]
100	7	1[[7]]
110	7	1[[7]]
120	7	1[[7]]
130	7	1[[7]]
140	7	1[[7]]
150	7	1[[7]]
160	7	1[[7]]
170	7	1[[7]]
180	7	1[[7]]
190	7	1[[7]]
200	7	1[[7]]
210	7	1[[7]]
220	7	1[[7]]
230	7	1[[7]]
240	7	1[[7]]
250	7	1[[7]]
260	7	1[[7]]
270	7	1[[7]]
280	7	1[[7]]
290	7	1[[7]]
300	7	1[[7]]
310	7	1[[7]]
320	7	1[[7]]
330	7	1[[7]]
340	7	1[[7]]
350	7	1[[7]]
360	7	1[[7]]
370	7	1[[7]]
380	7	1[[7]]
390	7	1[[7]]
400	7	1[[7]]
410	7	1[[7]]
420	7	1[[7]]
430	7	1[[7]]
440	7	1[[7]]
450	7	1[[7]]
460	7	1[[7]]
470	7	1[[7]]
480	7	1[[7]]
490	7	1[[7]]
500	7	1[[7]]
510	7	1[[7]]
520	7	1[[7]]
530	7	1[[7]]
540	7	1[[7]]
550	7	1[[7]]
560	7	1[[7]]
570	7	1[[7]]
580	7	1[[7]]
590	7	1[[7]]
600	7	1[[7]]
610	7	1[[7]]
620	7	1[[7]]
630	7	1[[7]]
640	7	1[[7]]
650	7	1[[7]]
660	7	1[[7]]
670	7	1[[7]]
680	7	1[[7]]
690	7	1[[7]]
700	7	1[[7]]
710	7	1[[7]]
720	7	1[[7]]
730	7	1[[7]]
740	7	1[[7]]
750	7	1[[7]]
760	7	1[[7]]
770	7	1[[7]]
780	7	1[[7]]
790	7	1[[7]]
800	7	1[[7]]
810	7	1[[7]]
820	7	1[[7]]
830	7	1[[7]]
840	7	1[[7]]
850	7	1[[7]]
860	7	1[[7]]
870	7	1[[7]]
0	8	1[[8]]
10	8	1[[8]]
20	8	1[[8]]
30	8	1[[8]]
40	8	1[[8]]
50	8	1[[8]]
60	8	1[[8]]
70	8	1[[8]]
80	8	1[[8]]
90	8	1[[8]]
100	8	1[[8]]
110	8	1[[8]]
120	8	1[[8]]
130	8	1[[8]]
140	8	1[[8]]
150	8	1[[8]]
160	8	1[[8]]
170	8	1[[8]]
180	8	1[[8]]
190	8	1[[8]]
200	8	1[[8]]
210	8	1[[8]]
220	8	1[[8]]
230	8	1[[8]]
240	8	1[[8]]
250	8	1[[8]]
260	8	1[[8]]
270	8	1[[8]]
280	8	1[[8]]
290	8	1[[8]]
300	8	1[[8]]
310	8	1[[8]]
320	8	1[[8]]
330	8	1[[8]]
340	8	1[[8]]
350	8	1[[8]]
360	8	1[[8]]
370	8	1[[8]]
380	8	1[[8]]
390	8	1[[8]]
400	8	1[[8]]
410	8	1[[8]]
420	8	1[[8]]
430	8	1[[8]]
440	8	1[[8]]
450	8	1[[8]]
460	8	1[[8]]
470	8	1[[8]]
480	8	1[[8]]
490	8	1[[8]]
500	8	1[[8]]
510	8	1[[8]]
520	8	1[[8]]
530	8	1[[8]]
540	8	1[[8]]
550	8	1[[8]]
560	8	1[[8]]
570	8	1[[8]]
580	8	1[[8]]
590	8	1[[8]]
600	8	1[[8]]
610	8	1[[8]]
620	8	1[[8]]
630	8	1[[8]]
640	8	1[[8]]
650	8	1[[8]]
660	8	1[[8]]
670	8	1[[8]]
680	8	1[[8]]
690	8	1[[8]]
700	8	1[[8]]
710	8	1[[8]]
720	8	1[[8]]
730	8	1[[8]]
740	8	1[[8]]
750	8	1[[8]]
760	8	1[[8]]
770	8	1[[8]]
780	8	1[[8]]
790	8	1[[8]]
800	8	1[[8]]
810	8	1[[8]]
820	8	1[[8]]
830	8	1[[8]]
840	8	1[[8]]
850	8	1[[8]]
860	8	1[[8]]
870	8	1[[8]]
0	9	1[[9]]
10	9	1[[9]]
20	9	1[[9]]
30	9	1[[9]]
40	9	1[[9]]
50	9	1[[9]]
60	9	1[[9]]
70	9	1[[9]]
80	9	1[[9]]
90	9	1[[9]]
100	9	1[[9]]
110	9	1[[9]]
120	9	1[[9]]
130	9	1[[9]]
140	9	1[[9]]
150	9	1[[9]]
160	9	1[[9]]
170	9	1[[9]]
180	9	1[[9]]
190	9	1[[9]]
200	9	1[[9]]
210	9	1[[9]]
220	9	1[[9]]
230	9	1[[9]]
240	9	1[[9]]
250	9	1[[9]]
260	9	1[[9]]
270	9	1[[9]]
280	9	1[[9]]
290	9	1[[9]]
300	9	1[[9]]
310	9	1[[9]]
320	9	1[[9]]
330	9	1[[9]]
340	9	1[[9]]
350	9	1[[9]]
360	9	1[[9]]
370	9	1[[9]]
380	9	1[[9]]
390	9	1[[9]]
400	9	1[[9]]
410	9	1[[9]]
420	9	1[[9]]
430	9	1[[9]]
440	9	1[[9]]
450	9	1[[9]]
460	9	1[[9]]
470	9	1[[9]]
480	9	1[[9]]
490	9	1[[9]]
500	9	1[[9]]
510	9	1[[9]]
520	9	1[[9]]
530	9	1[[9]]
540	9	1[[9]]
550	9	1[[9]]
560	9	1[[9]]
570	9	1[[9]]
580	9	1[[9]]
590	9	1[[9]]
600	9	1[[9]]
610	9	1[[9]]
620	9	1[[9]]
630	9	1[[9]]
640	9	1[[9]]
650	9	1[[9]]
660	9	1[[9]]
670	9	1[[9]]
680	9	1[[9]]
690	9	1[[9]]
700	9	1[[9]]
710	9	1[[9]]
720	9	1[[9]]
730	9	1[[9]]
740	9	1[[9]]
750	9	1[[9]]
760	9	1[[9]]
770	9	1[[9]]
780	9	1[[9]]
790	9	1[[9]]
800	9	1[[9]]
810	9	1[[9]]
820	9	1[[9]]
830	9	1[[9]]
840	9	1[[9]]
850	9	1[[9]]
860	9	1[[9]]
870	9	1[[9]]
0	10	1[[10]]
10	10	1[[10]]
20	10	1[[10]]
30	10	1[[10]]
40	10	1[[10]]
50	10	1[[10]]
60	10	1[[10]]
70	10	1[[10]]
80	10	1[[10]]
90	10	1[[10]]
100	10	1[[10]]
110	10	1[[10]]
120	10	1[[10]]
130	10	1[[10]]
140	10	1[[10]]
150	10	1[[10]]
160	10	1[[10]]
170	10	1[[10]]
180	10	1[[10]]
190	10	1[[10]]
200	10	1[[10]]
210	10	1[[10]]
220	10	1[[10]]
230	10	1[[10]]
240	10	1[[10]]
250	10	1[[10]]
260	10	1[[10]]
270	10	1[[10]]
280	10	1[[10]]
290	10	1[[10]]
300	10	1[[10]]
310	10	1[[10]]
320	10	1[[10]]
330	10	1[[10]]
340	10	1[[10]]
350	10	1[[10]]
360	10	1[[10]]
370	10	1[[10]]
380	10	1[[10]]
390	10	1[[10]]
400	10	1[[10]]
410	10	1[[10]]
420	10	1[[10]]
430	10	1[[10]]
440	10	1[[10]]
450	10	1[[10]]
460	10	1[[10]]
470	10	1[[10]]
480	10	1[[10]]
490	10	1[[10]]
500	10	1[[10]]
510	10	1[[10]]
520	10	1[[10]]
530	10	1[[10]]
540	10	1[[10]]
550	10	1[[10]]
560	10	1[[10]]
570	10	1[[10]]
580	10	1[[10]]
590	10	1[[10]]
600	10	1[[10]]
610	10	1[[10]]
620	10	1[[10]]
630	10	1[[10]]
640	10	1[[10]]
650	10	1[[10]]
660	10	1[[10]]
670	10	1[[10]]
680	10	1[[10]]
690	10	1[[10]]
700	10	1[[10]]
710	10	1[[10]]
720	10	1[[10]]
730	10	1[[10]]
740	10	1[[10]]
750	10	1[[10]]
760	10	1[[10]]
770	10	1[[10]]
780	10	1[[10]]
790	10	1[[10]]
800	10	1[[10]]
810	10	1[[10]]
820	10	1[[10]]
830	10	1[[10]]
840	10	1[[10]]
850	10	1[[10]]
860	10	1[[10]]
870	10	1[[10]]
0	11	1[[11]]
10	11	1[[11]]
20	11	1[[11]]
30	11	1[[11]]
40	11	1[[11]]
50	11	1[[11]]
60	11	1[[11]]
70	11	1[[11]]
80	11	1[[11]]
90	11	1[[11]]
100	11	1[[11]]
110	11	1[[11]]
120	11	1[[11]]
130	11	1[[11]]
140	11	1[[11]]
150	11	1[[11]]
160	11	1[[11]]
170	11	1[[11]]
180	11	1[[11]]
190	11	1[[11]]
200	11	1[[11]]
210	11	1[[11]]
220	11	1[[11]]
230	11	1[[11]]
240	11	1[[11]]
250	11	1[[11]]
260	11	1[[11]]
270	11	1[[11]]
280	11	1[[11]]
290	11	1[[11]]
300	11	1[[11]]
310	11	1[[11]]
320	11	1[[11]]
330	11	1[[11]]
340	11	1[[11]]
350	11	1[[11]]
360	11	1[[11]]
370	11	1[[11]]
380	11	1[[11]]
390	11	1[[11]]
400	11	1[[11]]
410	11	1[[11]]
420	11	1[[11]]
430	11	1[[11]]
440	11	1[[11]]
450	11	1[[11]]
460	11	1[[11]]
470	11	1[[11]]
480	11	1[[11]]
490	11	1[[11]]
500	11	1[[11]]
510	11	1[[11]]
520	11	1[[11]]
530	11	1[[11]]
540	11	1[[11]]
550	11	1[[11]]
560	11	1[[11]]
570	11	1[[11]]
580	11	1[[11]]
590	11	1[[11]]
600	11	1[[11]]
610	11	1[[11]]
620	11	1[[11]]
630	11	1[[11]]
640	11	1[[11]]
650	11	1[[11]]
660	11	1[[11]]
670	11	1[[11]]
680	11	1[[11]]
690	11	1[[11]]
700	11	1[[11]]
710	11	1[[11]]
720	11	1[[11]]
730	11	1[[11]]
740	11	1[[11]]
750	11	1[[11]]
760	11	1[[11]]
770	11	1[[11]]
780	11	1[[11]]
790	11	1[[11]]
800	11	1[[11]]
810	11	1[[11]]
820	11	1[[11]]
830	11	1[[11]]
840	11	1[[11]]
850	11	1[[11]]
860	11	1[[11]]
870	11	1[[11]]
0	12	1[[12]]
10	12	1[[12]]
20	12	1[[12]]
30	12	1[[12]]
40	12	1[[12]]
50	12	1[[12]]
60	12	1[[12]]
70	12	1[[12]]
80	12	1[[12]]
90	12	1[[12]]
100	12	1[[12]]
110	12	1[[12]]
120	12	1[[12]]
130	12	1[[12]]
140	12	1[[12]]
150	12	1[[12]]
160	12	1[[12]]
170	12	1[[12]]
180	12	1[[12]]
190	12	1[[12]]
200	12	1[[12]]
210	12	1[[12]]
220	12	1[[12]]
230	12	1[[12]]
240	12	1[[12]]
250	12	1[[12]]
260	12	1[[12]]
270	12	1[[12]]
280	12	1[[12]]
290	12	1[[12]]
300	12	1[[12]]
310	12	1[[12]]
320	12	1[[12]]
330	12	1[[12]]
340	12	1[[12]]
350	12	1[[12]]
360	12	1[[12]]
370	12	1[[12]]
380	12	1[[12]]
390	12	1[[12]]
400	12	1[[12]]
410	12	1[[12]]
420	12	1[[12]]
430	12	1[[12]]
440	12	1[[12]]
450	12	1[[12]]
460	12	1[[12]]
470	12	1[[12]]
480	12	1[[12]]
490	12	1[[12]]
500	12	1[[12]]
510	12	1[[12]]
520	12	1[[12]]
530	12	1[[12]]
540	12	1[[12]]
550	12	1[[12]]
560	12	1[[12]]
570	12	1[[12]]
580	12	1[[12]]
590	12	1[[12]]
600	12	1[[12]]
610	12	1[[12]]
620	12	1[[12]]
630	12	1[[12]]
640	12	1[[12]]
650	12	1[[12]]
660	12	1[[12]]
670	12	1[[12]]
680	12	1[[12]]
690	12	1[[12]]
700	12	1[[12]]
710	12	1[[12]]
720	12	1[[12]]
730	12	1[[12]]
740	12	1[[12]]
750	12	1[[12]]
760	12	1[[12]]
770	12	1[[12]]
780	12	1[[12]]
790	12	1[[12]]
800	12	1[[12]]
810	12	1[[12]]
820	12	1[[12]]
830	12	1[[12]]
840	12	1[[12]]
850	12	1[[12]]
860	12	1[[12]]
870	12	1[[12]]
0	13	1[[13]]
10	13	1[[13]]
20	13	1[[13]]
30	13	1[[13]]
40	13	1[[13]]
50	13	1[[13]]
60	13	1[[13]]
70	13	1[[13]]
80	13	1[[13]]
90	13	1[[13]]
100	13	1[[13]]
110	13	1[[13]]
120	13	1[[13]]
130	13	1[[13]]
140	13	1[[13]]
150	13	1[[13]]
160	13	1[[13]]
170	13	1[[13]]
180	13	1[[13]]
190	13	1[[13]]
200	13	1[[13]]
210	13	1[[13]]
220	13	1[[13]]
230	13	1[[13]]
240	13	1[[13]]
250	13	1[[13]]
260	13	1[[13]]
270	13	1[[13]]
280	13	1[[13]]
290	13	1[[13]]
300	13	1[[13]]
310	13	1[[13]]
320	13	1[[13]]
330	13	1[[13]]
340	13	1[[13]]
350	13	1[[13]]
360	13	1[[13]]
370	13	1[[13]]
380	13	1[[13]]
390	13	1[[13]]
400	13	1[[13]]
410	13	1[[13]]
420	13	1[[13]]
430	13	1[[13]]
440	13	1[[13]]
450	13	1[[13]]
460	13	1[[13]]
470	13	1[[13]]
480	13	1[[13]]
490	13	1[[13]]
500	13	1[[13]]
510	13	1[[13]]
520	13	1[[13]]
530	13	1[[13]]
540	13	1[[13]]
550	13	1[[13]]
560	13	1[[13]]
570	13	1[[13]]
580	13	1[[13]]
590	13	1[[13]]
600	13	1[[13]]
610	13	1[[13]]
620	13	1[[13]]
630	13	1[[13]]
640	13	1[[13]]
650	13	1[[13]]
660	13	1[[13]]
670	13	1[[13]]
680	13	1[[13]]
690	13	1[[13]]
700	13	1[[13]]
710	13	1[[13]]
720	13	1[[13]]
730	13	1[[13]]
740	13	1[[13]]
750	13	1[[13]]
760	13	1[[13]]
770	13	1[[13]]
780	13	1[[13]]
790	13	1[[13]]
800	13	1[[13]]
810	13	1[[13]]
820	13	1[[13]]
830	13	1[[13]]
840	13	1[[13]]
850	13	1[[13]]
860	13	1[[13]]
870	13	1[[13]]
0	14	1[[14]]
10	14	1[[14]]
20	14	1[[14]]
30	14	1[[14]]
40	14	1[[14]]
50	14	1[[14]]
60	14	1[[14]]
70	14	1[[14]]
80	14	1[[14]]
90	14	1[[14]]
100	14	1[[14]]
110	14	1[[14]]
120	14	1[[14]]
130	14	1[[14]]
140	14	1[[14]]
150	14	1[[14]]
160	14	1[[14]]
170	14	1[[14]]
180	14	1[[14]]
190	14	1[[14]]
200	14	1[[14]]
210	14	1[[14]]
220	14	1[[14]]
230	14	1[[14]]
240	14	1[[14]]
250	14	1[[14]]
260	14	1[[14]]
270	14	1[[14]]
280	14	1[[14]]
290	14	1[[14]]
300	14	1[[14]]
310	14	1[[14]]
320	14	1[[14]]
330	14	1[[14]]
340	14	1[[14]]
350	14	1[[14]]
360	14	1[[14]]
370	14	1[[14]]
380	14	1[[14]]
390	14	1[[14]]
400	14	1[[14]]
410	14	1[[14]]
420	14	1[[14]]
430	14	1[[14]]
440	14	1[[14]]
450	14	1[[14]]
460	14	1[[14]]
470	14	1[[14]]
480	14	1[[14]]
490	14	1[[14]]
500	14	1[[14]]
510	14	1[[14]]
520	14	1[[14]]
530	14	1[[14]]
540	14	1[[14]]
550	14	1[[14]]
560	14	1[[14]]
570	14	1[[14]]
580	14	1[[14]]
590	14	1[[14]]
600	14	1[[14]]
610	14	1[[14]]
620	14	1[[14]]
630	14	1[[14]]
640	14	1[[14]]
650	14	1[[14]]
660	14	1[[14]]
670	14	1[[14]]
680	14	1[[14]]
690	14	1[[14]]
700	14	1[[14]]
710	14	1[[14]]
720	14	1[[14]]
730	14	1[[14]]
740	14	1[[14]]
750	14	1[[14]]
760	14	1[[14]]
770	14	1[[14]]
780	14	1[[14]]
790	14	1[[14]]
800	14	1[[14]]
810	14	1[[14]]
820	14	1[[14]]
830	14	1[[14]]
840	14	1[[14]]
850	14	1[[14]]
860	14	1[[14]]
870	14	1[[14]]
0	15	1[[15]]
10	15	1[[15]]
20	15	1[[15]]
30	15	1[[15]]
40	15	1[[15]]
50	15	1[[15]]
60	15	1[[15]]
70	15	1[[15]]
80	15	1[[15]]
90	15	1[[15]]
100	15	1[[15]]
110	15	1[[15]]
120	15	1[[15]]
130	15	1[[15]]
140	15	1[[15]]
150	15	1[[15]]
160	15	1[[15]]
170	15	1[[15]]
180	15	1[[15]]
190	15	1[[15]]
200	15	1[[15]]
210	15	1[[15]]
220	15	1[[15]]
230	15	1[[15]]
240	15	1[[15]]
250	15	1[[15]]
260	15	1[[15]]
270	15	1[[15]]
280	15	1[[15]]
290	15	1[[15]]
300	15	1[[15]]
310	15	1[[15]]
320	15	1[[15]]
330	15	1[[15]]
340	15	1[[15]]
350	15	1[[15]]
360	15	1[[15]]
370	15	1[[15]]
380	15	1[[15]]
390	15	1[[15]]
