960	1	1
970	1	1
980	1	1
990	1	1
1000	1	1
1010	1	1
1020	1	1
1030	1	1
1040	1	1
1050	1	1
1060	1	1
1070	1	1
1080	1	1
1090	1	1
1100	1	1
1110	1	1
1120	1	1
1130	1	1
1140	1	1
1150	1	1
1160	1	1
1170	1	1
1180	1	1
1190	1	1
1200	1	1
960	2	1
970	2	1
980	2	1
990	2	1
1000	2	1
1010	2	1
1020	2	1
1030	2	1
1040	2	1
1050	2	1
1060	2	1
1070	2	1
1080	2	1
1090	2	1
1100	2	1
1110	2	1
1120	2	1
1130	2	1
1140	2	1
1150	2	1
1160	2	1
1170	2	1
1180	2	1
1190	2	1
1200	2	1
960	3	1
970	3	1
980	3	1
990	3	1
1000	3	1
1010	3	1
1020	3	1
1030	3	1
1040	3	1
1050	3	1
1060	3	1
1070	3	1
1080	3	1
1090	3	1
1100	3	1
1110	3	1
1120	3	1
1130	3	1
1140	3	1
1150	3	1
1160	3	1
1170	3	1
1180	3	1
1190	3	1
1200	3	1
960	4	1
970	4	1
980	4	1
990	4	1
1000	4	1
1010	4	1
1020	4	1
1030	4	1
1040	4	1
1050	4	1
1060	4	1
1070	4	1
1080	4	1
1090	4	1
1100	4	1
1110	4	1
1120	4	1
1130	4	1
1140	4	1
1150	4	1
1160	4	1
1170	4	1
1180	4	1
1190	4	1
1200	4	1
960	5	1
970	5	1
980	5	1
990	5	1
1000	5	1
1010	5	1
1020	5	1
1030	5	1
1040	5	1
1050	5	1
1060	5	1
1070	5	1
1080	5	1
1090	5	1
1100	5	1
1110	5	1
1120	5	1
1130	5	1
1140	5	1
1150	5	1
1160	5	1
1170	5	1
1180	5	1
1190	5	1
1200	5	1
960	6	1
970	6	1
980	6	1
990	6	1
1000	6	1
1010	6	1
1020	6	1
1030	6	1
1040	6	1
1050	6	1
1060	6	1
1070	6	1
1080	6	1
1090	6	1
1100	6	1
1110	6	1
1120	6	1
1130	6	1
1140	6	1
1150	6	1
1160	6	1
1170	6	1
1180	6	1
1190	6	1
1200	6	1
960	7	1
970	7	1
980	7	1
990	7	1
1000	7	1
1010	7	1
1020	7	1
1030	7	1
1040	7	1
1050	7	1
1060	7	1
1070	7	1
1080	7	1
1090	7	1
1100	7	1
1110	7	1
1120	7	1
1130	7	1
1140	7	1
1150	7	1
1160	7	1
1170	7	1
1180	7	1
1190	7	1
1200	7	1
960	8	1
970	8	1
980	8	1
990	8	1
1000	8	1
1010	8	1
1020	8	1
1030	8	1
1040	8	1
1050	8	1
1060	8	1
1070	8	1
1080	8	1
1090	8	1
1100	8	1
1110	8	1
1120	8	1
1130	8	1
1140	8	1
1150	8	1
1160	8	1
1170	8	1
1180	8	1
1190	8	1
1200	8	1
960	9	1
970	9	1
980	9	1
990	9	1
1000	9	1
1010	9	1
1020	9	1
1030	9	1
1040	9	1
1050	9	1
1060	9	1
1070	9	1
1080	9	1
1090	9	1
1100	9	1
1110	9	1
1120	9	1
1130	9	1
1140	9	1
1150	9	1
1160	9	1
1170	9	1
1180	9	1
1190	9	1
1200	9	1
960	10	1
970	10	1
980	10	1
990	10	1
1000	10	1
1010	10	1
1020	10	1
